circuit_name,deenergize_time,restoration_time,time_out_min,key_communities,hftd_tier,total_affected,residential_affected,zip_code,longitude,latitude,substn_present,total_pop,median_age,median_income,white_pct,tmin_d-4,tmax_d-4,wspd_d-4,tmin_d-3,tmax_d-3,wspd_d-3,tmin_d-2,tmax_d-2,wspd_d-2,tmin_d-1,tmax_d-1,wspd_d-1,tmin_d-0,tmax_d-0,wspd_d-0
MORAGA1103,2019-10-09 22:52:00,2019-10-10 16:38:00,1066.0,"MORAGA, ORINDA",3.0,2888.0,2762.0,94563,-122.160831854805,37.8477639291833,True,19351.0,49.1,231373.0,0.7409952974006512,8.9,26.7,7.9,10.0,28.3,6.8,12.8,30.0,5.8,11.1,26.7,9.4,,,
MORAGA1104,2019-10-09 22:53:00,2019-10-10 19:23:00,1230.0,"ORINDA, LAFAYETTE, MORAGA",3.0,1760.0,1622.0,94563,-122.160831854805,37.8477639291833,True,19351.0,49.1,231373.0,0.7409952974006512,8.9,26.7,7.9,10.0,28.3,6.8,12.8,30.0,5.8,11.1,26.7,9.4,,,
MORAGA1105,2019-10-09 22:55:00,2019-10-10 19:24:00,1229.0,"MORAGA, CANYON",3.0,1884.0,1730.0,94563,-122.160831854805,37.8477639291833,True,19351.0,49.1,231373.0,0.7409952974006512,8.9,26.7,7.9,10.0,28.3,6.8,12.8,30.0,5.8,11.1,26.7,9.4,,,
MORGAN HILL2104,2019-10-09 23:27:00,2019-10-10 18:38:00,1151.0,MORGAN HILL,2.0,3758.0,3422.0,95037,-121.658903031335,37.1267005619504,True,51968.0,38.4,128381.0,0.6798029556650246,7.2,27.8,5.7,10.6,31.1,6.5,12.0,33.0,4.7,9.0,32.0,3.9,,,
MORGAN HILL2111,2019-10-09 22:42:00,2019-10-11 12:34:00,2272.0,"MORGAN HILL, SAN JOSE",3.0,2609.0,2223.0,95037,-121.658903031335,37.1267005619504,True,51968.0,38.4,128381.0,0.6798029556650246,7.2,27.8,5.7,10.6,31.1,6.5,12.0,33.0,4.7,9.0,32.0,3.9,,,
NAPA1102,2019-10-09 00:29:00,2019-10-11 12:50:00,3621.0,NAPA,2.0,3715.0,3443.0,94559,-122.278915047906,38.2954518695612,True,27564.0,38.2,76960.0,0.7582353794804818,5.0,26.7,4.7,6.1,30.6,10.1,10.0,30.0,6.0,8.3,25.0,8.3,,,
NAPA1112,2019-10-09 00:33:00,2019-10-11 15:12:00,3759.0,NAPA,2.0,2748.0,2558.0,94559,-122.278915047906,38.2954518695612,True,27564.0,38.2,76960.0,0.7582353794804818,5.0,26.7,4.7,6.1,30.6,10.1,10.0,30.0,6.0,8.3,25.0,8.3,,,
NARROWS2101,2019-10-09 03:44:00,2019-10-11 14:39:00,3535.0,"BROWNS VALLEY, SMARTVILLE",2.0,504.0,455.0,95977,-121.268631468302,39.2351286694622,True,1586.0,36.6,62830.0,0.8158890290037831,7.2,27.2,4.9,7.8,29.4,2.5,9.8,30.8,3.0,10.0,29.4,3.4,,,
NARROWS2102,2019-10-09 03:49:00,2019-10-11 17:42:00,3713.0,"PENN VALLEY, NEVADA CITY, SMARTVILLE",2.0,3387.0,3238.0,95977,-121.268631468302,39.2351286694622,True,1586.0,36.6,62830.0,0.8158890290037831,7.2,27.2,4.9,7.8,29.4,2.5,9.8,30.8,3.0,10.0,29.4,3.4,,,
NARROWS2105,2019-10-09 02:40:00,2019-10-11 15:47:00,3667.0,"PENN VALLEY, ROUGH AND READY, SMARTVILLE, GRASS VALLEY",2.0,3903.0,3495.0,95977,-121.268631468302,39.2351286694622,True,1586.0,36.6,62830.0,0.8158890290037831,7.2,27.2,4.9,7.8,29.4,2.5,9.8,30.8,3.0,10.0,29.4,3.4,,,
NEWBURG1131,2019-10-09 01:12:00,2019-10-10 01:24:00,1452.0,"FORTUNA, ALTON, HYDESVILLE",2.0,2583.0,2309.0,95540,-124.135207206331,40.5945929815603,True,14316.0,39.1,47392.0,0.8006426376082705,6.0,18.0,13.1,8.0,25.0,13.9,9.0,22.0,13.7,8.0,20.0,15.6,,,
NEWBURG1133,2019-10-09 01:12:00,2019-10-10 00:29:00,1397.0,FORTUNA,2.0,501.0,459.0,95540,-124.135207206331,40.5945929815603,True,14316.0,39.1,47392.0,0.8006426376082705,6.0,18.0,13.1,8.0,25.0,13.9,9.0,22.0,13.7,8.0,20.0,15.6,,,
NOTRE DAME1103,2019-10-09 00:14:00,2019-10-09 14:30:00,856.0,CHICO,2.0,12.0,11.0,95928,-121.796365024541,39.73015382806,True,38655.0,32.0,56204.0,0.824550510930022,5.7,17.1,15.8,7.2,17.5,11.9,4.8,20.0,9.0,3.3,20.6,10.8,,,
NOTRE DAME1104,2019-10-09 00:47:00,2019-10-11 10:07:00,3440.0,"CHICO, FOREST RANCH",3.0,2265.0,2116.0,95928,-121.796365024541,39.73015382806,True,38655.0,32.0,56204.0,0.824550510930022,5.7,17.1,15.8,7.2,17.5,11.9,4.8,20.0,9.0,3.3,20.6,10.8,,,
OLETA1101,2019-10-09 00:18:00,2019-10-11 15:20:00,3782.0,"PLYMOUTH, SUTTER CREEK, AMADOR CITY, DRYTOWN, IONE",3.0,1628.0,1303.0,95669,-120.844943633836,38.480764254906,True,4899.0,43.7,85758.0,0.6154317207593386,8.0,27.0,3.7,10.0,29.0,3.2,8.0,31.0,4.1,12.0,30.0,5.8,,,
OLETA1102,2019-10-09 00:25:00,2019-10-12 10:00:00,4895.0,"PLYMOUTH, FIDDLETOWN, RIVER PINES",3.0,1056.0,782.0,95669,-120.844943633836,38.480764254906,True,4899.0,43.7,85758.0,0.6154317207593386,8.0,27.0,3.7,10.0,29.0,3.2,8.0,31.0,4.1,12.0,30.0,5.8,,,
OREGON TRAIL1102,2019-10-09 01:19:00,2019-10-11 17:36:00,3857.0,"REDDING, SHASTA LAKE",2.0,850.0,781.0,96003,-122.322060242415,40.619045588007,True,44171.0,41.6,57301.0,0.8642548278282131,13.9,28.9,15.8,12.8,31.1,10.1,8.3,31.7,3.6,8.9,31.1,5.0,,,
OREGON TRAIL1103,2019-10-09 01:39:00,2019-10-11 11:32:00,3473.0,"REDDING, BELLA VISTA",2.0,1706.0,1599.0,96003,-122.322060242415,40.619045588007,True,44171.0,41.6,57301.0,0.8642548278282131,13.9,28.9,15.8,12.8,31.1,10.1,8.3,31.7,3.6,8.9,31.1,5.0,,,
OREGON TRAIL1104,2019-10-09 01:39:00,2019-10-11 17:05:00,3806.0,"REDDING, PALO CEDRO",2.0,958.0,848.0,96003,-122.322060242415,40.619045588007,True,44171.0,41.6,57301.0,0.8642548278282131,13.9,28.9,15.8,12.8,31.1,10.1,8.3,31.7,3.6,8.9,31.1,5.0,,,
ORICK1101,2019-10-09 00:49:00,2019-10-10 03:45:00,1616.0,ORICK,0.0,84.0,59.0,95555,-124.056871381283,41.2942870880898,True,390.0,34.8,33333.0,0.6974358974358974,5.6,21.1,8.5,6.7,18.9,5.2,6.7,16.1,4.9,7.2,18.9,13.2,,,
ORICK1102,2019-10-09 00:49:00,2019-10-10 03:47:00,1618.0,"ORICK, TRINIDAD",0.0,247.0,168.0,95555,-124.056871381283,41.2942870880898,True,390.0,34.8,33333.0,0.6974358974358974,5.6,21.1,8.5,6.7,18.9,5.2,6.7,16.1,4.9,7.2,18.9,13.2,,,
ORINDA0401,2019-10-09 22:50:00,2019-10-10 20:52:00,1322.0,ORINDA,3.0,289.0,277.0,94563,-122.193470649301,37.8836041765006,True,19351.0,49.1,231373.0,0.7409952974006512,8.9,26.7,7.9,10.0,28.3,6.8,12.8,30.0,5.8,11.1,26.7,9.4,,,
ORINDA0402,2019-10-09 22:50:00,2019-10-10 20:02:00,1272.0,ORINDA,3.0,449.0,432.0,94563,-122.193470649301,37.8836041765006,True,19351.0,49.1,231373.0,0.7409952974006512,8.9,26.7,7.9,10.0,28.3,6.8,12.8,30.0,5.8,11.1,26.7,9.4,,,
ORO FINO1101,2019-10-09 02:10:00,2019-10-11 15:07:00,3657.0,MAGALIA,3.0,2277.0,2204.0,95954,-121.610785061424,39.8715625311378,True,12221.0,47.5,53547.0,0.8702233859749612,5.7,17.1,15.8,7.2,17.5,11.9,4.8,20.0,9.0,3.3,20.6,10.8,,,
ORO FINO1102,2019-10-09 02:10:00,2019-10-11 17:48:00,3818.0,"FOREST RANCH, MAGALIA, BUTTE MEADOWS, STIRLING CITY",3.0,1949.0,1814.0,95954,-121.610785061424,39.8715625311378,True,12221.0,47.5,53547.0,0.8702233859749612,5.7,17.1,15.8,7.2,17.5,11.9,4.8,20.0,9.0,3.3,20.6,10.8,,,
OROVILLE1104,2019-10-09 00:21:00,2019-10-09 05:19:00,298.0,OROVILLE,0.0,57.0,40.0,95965,-121.560155017326,39.503997949522,True,20681.0,37.0,35668.0,0.6508389342875103,5.3,11.5,4.9,4.7,15.5,2.5,1.8,17.7,3.0,4.3,22.9,3.4,,,
PANORAMA1102,2019-10-09 00:16:00,2019-10-11 18:07:00,3951.0,ANDERSON,2.0,212.0,162.0,96007,-122.267922974427,40.4343679017283,True,23670.0,39.6,48996.0,0.8512885509083228,13.9,28.9,15.8,12.8,31.1,10.1,8.3,31.7,3.6,8.9,31.1,5.0,,,
PARADISE1103,2019-10-09 01:59:00,2019-10-11 14:03:00,3604.0,PARADISE,3.0,839.0,598.0,95969,-121.61873043547,39.7606629529058,True,19112.0,56.5,49681.0,0.9143993302637087,5.7,17.1,15.8,7.2,17.5,11.9,4.8,20.0,9.0,3.3,20.6,10.8,,,
PARADISE1104,2019-10-09 01:59:00,2019-10-11 14:13:00,3614.0,PARADISE,3.0,792.0,653.0,95969,-121.61873043547,39.7606629529058,True,19112.0,56.5,49681.0,0.9143993302637087,5.7,17.1,15.8,7.2,17.5,11.9,4.8,20.0,9.0,3.3,20.6,10.8,,,
PARADISE1105,2019-10-09 01:59:00,2019-10-11 14:31:00,3632.0,"MAGALIA, PARADISE",3.0,1020.0,797.0,95969,-121.61873043547,39.7606629529058,True,19112.0,56.5,49681.0,0.9143993302637087,5.7,17.1,15.8,7.2,17.5,11.9,4.8,20.0,9.0,3.3,20.6,10.8,,,
PARADISE1106,2019-10-09 01:59:00,2019-10-11 11:16:00,3437.0,PARADISE,3.0,289.0,229.0,95969,-121.61873043547,39.7606629529058,True,19112.0,56.5,49681.0,0.9143993302637087,5.7,17.1,15.8,7.2,17.5,11.9,4.8,20.0,9.0,3.3,20.6,10.8,,,
PAUL SWEET2105,2019-10-09 23:12:00,2019-10-11 10:46:00,2134.0,SANTA CRUZ,3.0,218.0,214.0,95065,-121.982179296619,36.9923227308571,True,8164.0,41.9,116208.0,0.8158990690837825,7.2,27.8,5.7,10.6,31.1,6.5,13.3,30.6,4.2,10.0,27.2,5.7,,,
PAUL SWEET2106,2019-10-09 23:18:00,2019-10-10 19:51:00,1233.0,"SOQUEL, CAPITOLA, SANTA CRUZ",3.0,3153.0,2741.0,95065,-121.982179296619,36.9923227308571,True,8164.0,41.9,116208.0,0.8158990690837825,7.2,27.8,5.7,10.6,31.1,6.5,13.3,30.6,4.2,10.0,27.2,5.7,,,
PAUL SWEET2107,2019-10-09 23:00:00,2019-10-10 16:50:00,1070.0,SANTA CRUZ,3.0,19.0,2.0,95065,-121.982179296619,36.9923227308571,True,8164.0,41.9,116208.0,0.8158990690837825,7.2,27.8,5.7,10.6,31.1,6.5,13.3,30.6,4.2,10.0,27.2,5.7,,,
PEABODY2106,2019-10-09 00:09:00,2019-10-11 08:36:00,3387.0,"FAIRFIELD, VACAVILLE",2.0,2910.0,2848.0,94533,-121.970706101759,38.2854641118733,True,78695.0,33.9,75544.0,0.43667323209860853,6.0,29.4,10.2,9.1,31.1,10.1,9.3,34.2,6.4,7.9,32.3,11.7,,,
PEABODY2108,2019-10-09 00:10:00,2019-10-10 18:06:00,2516.0,FAIRFIELD,2.0,3906.0,3727.0,94533,-121.970706101759,38.2854641118733,True,78695.0,33.9,75544.0,0.43667323209860853,6.0,29.4,10.2,9.1,31.1,10.1,9.3,34.2,6.4,7.9,32.3,11.7,,,
PEABODY2113,2019-10-09 00:13:00,2019-10-11 09:51:00,3458.0,"FAIRFIELD, SUISUN CITY",2.0,5447.0,5113.0,94533,-121.970706101759,38.2854641118733,True,78695.0,33.9,75544.0,0.43667323209860853,6.0,29.4,10.2,9.1,31.1,10.1,9.3,34.2,6.4,7.9,32.3,11.7,,,
PENNGROVE1101,2019-10-09 00:30:00,2019-10-11 16:52:00,3862.0,"PENNGROVE, ROHNERT PARK, COTATI, PETALUMA, SANTA ROSA",2.0,2068.0,1896.0,94928,-122.681131482639,38.315508557264,True,43908.0,33.8,78181.0,0.7113737815432267,6.0,29.0,3.0,6.7,31.1,5.5,9.4,32.2,5.0,8.0,29.0,4.8,,,
PENRYN1103,2019-10-09 00:10:00,2019-10-12 09:39:00,4889.0,"NEWCASTLE, PENRYN, AUBURN, LOOMIS, PILOT HILL",2.0,1460.0,1377.0,95663,-121.166560410282,38.844504119716,True,2787.0,49.6,120742.0,0.8848223896663079,4.0,26.0,3.8,7.0,28.0,2.9,8.0,31.0,4.1,7.0,30.0,5.6,,,
PENRYN1105,2019-10-09 00:17:00,2019-10-11 17:50:00,3933.0,"PENRYN, NEWCASTLE, LOOMIS, LINCOLN",2.0,1890.0,1672.0,95663,-121.166560410282,38.844504119716,True,2787.0,49.6,120742.0,0.8848223896663079,4.0,26.0,3.8,7.0,28.0,2.9,8.0,31.0,4.1,7.0,30.0,5.6,,,
PENRYN1106,2019-10-09 00:20:00,2019-10-11 16:40:00,3860.0,"LOOMIS, PENRYN",2.0,2132.0,1604.0,95663,-121.166560410282,38.844504119716,True,2787.0,49.6,120742.0,0.8848223896663079,4.0,26.0,3.8,7.0,28.0,2.9,8.0,31.0,4.1,7.0,30.0,5.6,,,
PENRYN1107,2019-10-09 00:10:00,2019-10-11 14:57:00,3767.0,"LOOMIS, PENRYN, GRANITE BAY, NEWCASTLE",2.0,2145.0,1986.0,95663,-121.166560410282,38.844504119716,True,2787.0,49.6,120742.0,0.8848223896663079,4.0,26.0,3.8,7.0,28.0,2.9,8.0,31.0,4.1,7.0,30.0,5.6,,,
PHILO1101,2019-10-09 00:31:00,2019-10-10 18:49:00,2538.0,YORKVILLE,2.0,1.0,1.0,95466,-123.437928143166,39.0639827362873,True,943.0,40.1,40625.0,0.9416755037115588,5.6,28.3,3.1,7.2,32.2,1.5,7.8,32.8,1.3,7.8,29.4,5.3,,,
PIERCY2110,2019-10-09 23:53:00,2019-10-10 17:32:00,1059.0,SAN JOSE,2.0,3030.0,2909.0,95138,-121.787246238598,37.2690951574954,True,20597.0,38.6,166895.0,0.30703500509782977,10.0,26.7,8.0,11.1,29.4,4.9,14.4,30.6,6.9,12.8,30.0,7.3,,,
PIKE CITY1101,2019-10-09 02:24:00,2019-10-11 17:40:00,3796.0,"CAMPTONVILLE, NORTH SAN JUAN",3.0,392.0,346.0,95960,-120.996098746746,39.4381061051293,True,592.0,40.3,33910.0,0.9797297297297297,9.4,17.8,6.3,15.0,25.0,1.5,18.0,26.0,6.9,18.0,25.0,5.1,,,
PIKE CITY1102,2019-10-09 02:24:00,2019-10-12 10:15:00,4791.0,CAMPTONVILLE,3.0,24.0,15.0,95960,-120.996098746746,39.4381061051293,True,592.0,40.3,33910.0,0.9797297297297297,9.4,17.8,6.3,15.0,25.0,1.5,18.0,26.0,6.9,18.0,25.0,5.1,,,
PINE GROVE1101,2019-10-09 00:31:00,2019-10-11 17:18:00,3887.0,"PINE GROVE, JACKSON, SUTTER CREEK",2.0,1336.0,1182.0,95665,-120.660233944587,38.4127977031006,True,3729.0,51.1,62688.0,0.8345400911772594,8.0,27.0,3.7,10.0,29.0,3.2,8.0,31.0,4.1,12.0,30.0,5.8,,,
PINE GROVE1102,2019-10-09 00:32:00,2019-10-12 16:37:00,5285.0,"PIONEER, PINE GROVE, VOLCANO, FIDDLETOWN, SUTTER CREEK",3.0,4239.0,3813.0,95665,-120.660233944587,38.4127977031006,True,3729.0,51.1,62688.0,0.8345400911772594,8.0,27.0,3.7,10.0,29.0,3.2,8.0,31.0,4.1,12.0,30.0,5.8,,,
PIT NO.51101,2019-10-09 00:16:00,2019-10-12 12:42:00,5066.0,BIG BEND,2.0,112.0,80.0,96028,-121.497791620168,40.9910349635489,True,1000.0,56.3,40688.0,0.726,13.9,28.9,15.8,12.8,31.1,10.1,8.3,31.7,3.6,8.9,31.1,5.0,,,
PLACER1101,2019-10-09 00:44:00,2019-10-10 16:51:00,2407.0,AUBURN,2.0,1082.0,815.0,95603,-121.087858489558,38.901255223939,True,29930.0,48.5,72571.0,0.9020380888740395,4.0,26.0,3.8,7.0,28.0,2.9,8.0,31.0,4.1,7.0,30.0,5.6,,,
PLACER1102,2019-10-09 00:33:00,2019-10-10 16:57:00,2424.0,AUBURN,2.0,38.0,35.0,95603,-121.087858489558,38.901255223939,True,29930.0,48.5,72571.0,0.9020380888740395,4.0,26.0,3.8,7.0,28.0,2.9,8.0,31.0,4.1,7.0,30.0,5.6,,,
PLACER1104,2019-10-09 00:25:00,2019-10-10 16:16:00,2391.0,AUBURN,2.0,2045.0,1538.0,95603,-121.087858489558,38.901255223939,True,29930.0,48.5,72571.0,0.9020380888740395,4.0,26.0,3.8,7.0,28.0,2.9,8.0,31.0,4.1,7.0,30.0,5.6,,,
PLACERVILLE1109,2019-10-09 03:35:00,2019-10-11 17:09:00,3694.0,PLACERVILLE,2.0,572.0,420.0,95667,-120.783838608274,38.7308986421241,True,35452.0,50.4,74324.0,0.9177761480311407,4.0,26.0,3.8,7.0,28.0,2.9,8.0,31.0,4.1,7.0,30.0,5.6,,,
PLACERVILLE1110,2019-10-09 03:35:00,2019-10-11 11:19:00,3344.0,PLACERVILLE,3.0,1574.0,1309.0,95667,-120.783838608274,38.7308986421241,True,35452.0,50.4,74324.0,0.9177761480311407,4.0,26.0,3.8,7.0,28.0,2.9,8.0,31.0,4.1,7.0,30.0,5.6,,,
PLACERVILLE1111,2019-10-09 03:35:00,2019-10-10 17:50:00,2295.0,PLACERVILLE,2.0,1061.0,788.0,95667,-120.783838608274,38.7308986421241,True,35452.0,50.4,74324.0,0.9177761480311407,4.0,26.0,3.8,7.0,28.0,2.9,8.0,31.0,4.1,7.0,30.0,5.6,,,
PLACERVILLE1112,2019-10-09 03:35:00,2019-10-10 18:27:00,2332.0,PLACERVILLE,2.0,2049.0,1683.0,95667,-120.783838608274,38.7308986421241,True,35452.0,50.4,74324.0,0.9177761480311407,4.0,26.0,3.8,7.0,28.0,2.9,8.0,31.0,4.1,7.0,30.0,5.6,,,
PLACERVILLE2106,2019-10-09 03:35:00,2019-10-12 11:49:00,4814.0,"PLACERVILLE, GARDEN VALLEY, GEORGETOWN, KELSEY, COLOMA",3.0,5142.0,4758.0,95667,-120.783838608274,38.7308986421241,True,35452.0,50.4,74324.0,0.9177761480311407,4.0,26.0,3.8,7.0,28.0,2.9,8.0,31.0,4.1,7.0,30.0,5.6,,,
POINT MORETTI1101,2019-10-09 22:49:00,2019-10-11 11:25:00,2196.0,"SANTA CRUZ, DAVENPORT",3.0,1071.0,943.0,95017,-122.188173320803,37.0310684775836,True,831.0,45.5,59609.0,0.7135980746089049,10.0,26.7,8.0,11.1,29.4,4.9,14.4,30.6,6.9,12.8,30.0,7.3,,,
POTTER VALLEY P H1104,2019-10-09 02:26:00,2019-10-11 08:59:00,3273.0,POTTER VALLEY,3.0,296.0,234.0,95469,-123.127840747684,39.3619652807244,True,1499.0,45.2,53000.0,0.799866577718479,5.6,28.3,3.1,7.2,32.2,1.5,7.8,32.8,1.3,7.8,29.4,5.3,,,
POTTER VALLEY P H1105,2019-10-09 02:26:00,2019-10-11 16:37:00,3731.0,"POTTER VALLEY, UKIAH, UPPER LAKE",3.0,778.0,640.0,95469,-123.127840747684,39.3619652807244,True,1499.0,45.2,53000.0,0.799866577718479,5.6,28.3,3.1,7.2,32.2,1.5,7.8,32.8,1.3,7.8,29.4,5.3,,,
PUEBLO1104,2019-10-09 00:50:00,2019-10-11 10:29:00,3459.0,NAPA,2.0,1926.0,1707.0,94558,-122.299453436491,38.345219808788,True,66854.0,43.0,97759.0,0.7743740090346127,5.0,26.7,4.7,6.1,30.6,10.1,10.0,30.0,6.0,8.3,25.0,8.3,,,
PUEBLO2101,2019-10-09 00:40:00,2019-10-10 19:21:00,2561.0,NAPA,0.0,25.0,25.0,94558,-122.299453436491,38.345219808788,True,66854.0,43.0,97759.0,0.7743740090346127,5.0,26.7,4.7,6.1,30.6,10.1,10.0,30.0,6.0,8.3,25.0,8.3,,,
PUEBLO2102,2019-10-09 00:25:00,2019-10-11 14:47:00,3742.0,"NAPA, OAKVILLE, YOUNTVILLE",3.0,382.0,234.0,94558,-122.299453436491,38.345219808788,True,66854.0,43.0,97759.0,0.7743740090346127,5.0,26.7,4.7,6.1,30.6,10.1,10.0,30.0,6.0,8.3,25.0,8.3,,,
PUEBLO2103,2019-10-09 00:40:00,2019-10-11 12:50:00,3610.0,NAPA,3.0,4605.0,4277.0,94558,-122.299453436491,38.345219808788,True,66854.0,43.0,97759.0,0.7743740090346127,5.0,26.7,4.7,6.1,30.6,10.1,10.0,30.0,6.0,8.3,25.0,8.3,,,
PUTAH CREEK1102,2019-10-09 00:34:00,2019-10-11 08:46:00,3372.0,"WINTERS, VACAVILLE",2.0,909.0,739.0,95694,-121.995080945512,38.5228267541182,True,10549.0,38.5,87097.0,0.8259550668309792,8.0,27.0,8.6,12.0,29.0,8.4,12.0,30.0,2.8,11.0,29.0,5.4,,,
PUTAH CREEK1103,2019-10-09 00:37:00,2019-10-10 18:36:00,2519.0,WINTERS,2.0,1993.0,1755.0,95694,-121.995080945512,38.5228267541182,True,10549.0,38.5,87097.0,0.8259550668309792,8.0,27.0,8.6,12.0,29.0,8.4,12.0,30.0,2.8,11.0,29.0,5.4,,,
PUTAH CREEK1105,2019-10-09 00:40:00,2019-10-10 18:33:00,2513.0,"WINTERS, DAVIS, WOODLAND",2.0,869.0,585.0,95694,-121.995080945512,38.5228267541182,True,10549.0,38.5,87097.0,0.8259550668309792,8.0,27.0,8.6,12.0,29.0,8.4,12.0,30.0,2.8,11.0,29.0,5.4,,,
RACETRACK SUB1703,2019-10-09 15:28:00,2019-10-10 17:45:00,1577.0,"SONORA, COLUMBIA",3.0,3420.0,2890.0,95370,-120.414178058958,37.9799107909623,True,28301.0,49.3,62578.0,0.884067700787958,6.7,26.7,3.2,8.9,29.4,3.8,9.4,31.1,4.3,10.0,32.2,4.8,,,
RACETRACK SUB1704,2019-10-09 15:30:00,2019-10-11 17:55:00,3025.0,"SONORA, JAMESTOWN",2.0,664.0,621.0,95370,-120.414178058958,37.9799107909623,True,28301.0,49.3,62578.0,0.884067700787958,6.7,26.7,3.2,8.9,29.4,3.8,9.4,31.1,4.3,10.0,32.2,4.8,,,
RED BLUFF1101,2019-10-09 00:38:00,2019-10-11 10:41:00,3483.0,RED BLUFF,2.0,1560.0,1456.0,96080,-122.244617745567,40.1823866166108,True,31009.0,39.7,49259.0,0.8696507465574511,8.9,30.0,15.8,12.8,31.1,11.9,10.0,31.7,9.0,10.6,30.6,10.8,,,
RED BLUFF1102,2019-10-09 00:38:00,2019-10-10 20:58:00,2660.0,RED BLUFF,0.0,394.0,207.0,96080,-122.244617745567,40.1823866166108,True,31009.0,39.7,49259.0,0.8696507465574511,8.9,30.0,15.8,12.8,31.1,11.9,10.0,31.7,9.0,10.6,30.6,10.8,,,
RED BLUFF1103,2019-10-09 00:38:00,2019-10-11 12:08:00,3570.0,RED BLUFF,2.0,2641.0,2364.0,96080,-122.244617745567,40.1823866166108,True,31009.0,39.7,49259.0,0.8696507465574511,8.9,30.0,15.8,12.8,31.1,11.9,10.0,31.7,9.0,10.6,30.6,10.8,,,
RED BLUFF1104,2019-10-09 00:38:00,2019-10-11 13:19:00,3641.0,"RED BLUFF, COTTONWOOD",2.0,1492.0,1336.0,96080,-122.244617745567,40.1823866166108,True,31009.0,39.7,49259.0,0.8696507465574511,8.9,30.0,15.8,12.8,31.1,11.9,10.0,31.7,9.0,10.6,30.6,10.8,,,
RED BLUFF1105,2019-10-09 00:38:00,2019-10-11 14:19:00,3701.0,RED BLUFF,2.0,1847.0,1546.0,96080,-122.244617745567,40.1823866166108,True,31009.0,39.7,49259.0,0.8696507465574511,8.9,30.0,15.8,12.8,31.1,11.9,10.0,31.7,9.0,10.6,30.6,10.8,,,
REDBUD1101,2019-10-09 01:15:00,2019-10-12 06:12:00,4617.0,"CLEARLAKE OAKS, GLENHAVEN",3.0,1957.0,1783.0,95423,-122.662383260156,39.0275350391145,True,3597.0,54.2,46833.0,0.8801779260494856,5.6,28.3,3.1,7.2,32.2,1.5,7.8,32.8,1.3,7.8,29.4,5.3,,,
REDBUD1102,2019-10-09 01:15:00,2019-10-11 17:53:00,3878.0,"CLEARLAKE, CLEARLAKE OAKS, CLEARLAKE PARK",3.0,3190.0,3007.0,95423,-122.662383260156,39.0275350391145,True,3597.0,54.2,46833.0,0.8801779260494856,5.6,28.3,3.1,7.2,32.2,1.5,7.8,32.8,1.3,7.8,29.4,5.3,,,
RIDGE0401,2019-10-09 22:49:00,2019-10-10 17:29:00,1120.0,BERKELEY,2.0,401.0,395.0,94708,-122.255105730169,37.8849824719445,True,11899.0,50.5,192577.0,0.7808219178082192,8.9,26.7,7.9,10.0,28.3,6.8,12.8,30.0,5.8,11.1,26.7,9.4,,,
RINCON1102,2019-10-09 02:05:00,2019-10-10 21:56:00,2631.0,SANTA ROSA,3.0,4574.0,4351.0,92082,-116.958652781094,33.2858527747877,True,19636.0,43.7,94067.0,0.7135872886534936,4.4,30.6,4.6,13.3,25.6,5.4,8.3,33.9,6.1,7.8,30.0,6.9,,,
RINCON1103,2019-10-09 02:26:00,2019-10-11 12:32:00,3486.0,SANTA ROSA,3.0,2014.0,1913.0,92082,-116.958652781094,33.2858527747877,True,19636.0,43.7,94067.0,0.7135872886534936,4.4,30.6,4.6,13.3,25.6,5.4,8.3,33.9,6.1,7.8,30.0,6.9,,,
RINCON1104,2019-10-09 02:15:00,2019-10-11 11:51:00,3456.0,SANTA ROSA,3.0,4016.0,3737.0,92082,-116.958652781094,33.2858527747877,True,19636.0,43.7,94067.0,0.7135872886534936,4.4,30.6,4.6,13.3,25.6,5.4,8.3,33.9,6.1,7.8,30.0,6.9,,,
RIO DEL MAR0401,2019-10-09 23:20:00,2019-10-10 18:16:00,1136.0,APTOS,2.0,1028.0,982.0,95003,-121.894299261133,36.97546947545,True,25230.0,49.7,115633.0,0.8519223147047166,7.2,27.8,5.7,10.6,31.1,6.5,13.3,30.6,4.2,10.0,27.2,5.7,,,
RIO DELL1101,2019-10-09 01:04:00,2019-10-10 04:14:00,1630.0,"RIO DELL, FORTUNA",0.0,1015.0,892.0,95562,-124.099268059257,40.4953898181704,True,3412.0,37.3,39073.0,0.8572684642438453,6.0,18.0,13.1,8.0,25.0,13.9,9.0,22.0,13.7,8.0,20.0,15.6,,,
RIO DELL1102,2019-10-09 01:04:00,2019-10-10 05:45:00,1721.0,"RIO DELL, SCOTIA, REDCREST, HONEYDEW",2.0,1324.0,1092.0,95562,-124.099268059257,40.4953898181704,True,3412.0,37.3,39073.0,0.8572684642438453,6.0,18.0,13.1,8.0,25.0,13.9,9.0,22.0,13.7,8.0,20.0,15.6,,,
ROB ROY2104,2019-10-09 23:26:00,2019-10-11 17:25:00,2519.0,"WATSONVILLE, APTOS, FREEDOM",3.0,3548.0,3189.0,95003,-121.867249638416,36.9792270971896,True,25230.0,49.7,115633.0,0.8519223147047166,7.2,27.8,5.7,10.6,31.1,6.5,13.3,30.6,4.2,10.0,27.2,5.7,,,
