,circuit_name,deenergize_time,latitude,longitude
1219,QUARRIES,2020-09-07 18:46:00,38.9140659675594,-121.018982201925
1228,PEORIA,2020-09-07 23:13:00,37.9037384328502,-120.497811267469
1229,PIKE CITY,2020-09-07 21:57:00,39.4381061051293,-120.996098746746
1230,PIKE CITY,2020-09-07 21:57:00,39.4381061051293,-120.996098746746
1236,PLACERVILLE,2020-09-08 01:12:00,38.7308986421241,-120.783838608274
1237,PLACERVILLE,2020-09-08 01:11:00,38.7308986421241,-120.783838608274
1238,PLACERVILLE,2020-09-08 01:12:00,38.7308986421241,-120.783838608274
1239,PLACERVILLE,2020-09-08 01:10:00,38.7308986421241,-120.783838608274
1240,PUEBLO,2020-09-08 04:07:00,38.345219808788,-122.299453436491
1241,PUEBLO,2020-09-07 04:25:00,38.345219808788,-122.299453436491
1242,RACETRACK,2020-09-07 15:03:00,37.9799107909623,-120.414178058958
1243,RACETRACK,2020-09-07 23:03:00,37.9799107909623,-120.414178058958
1244,RINCON,2020-09-08 03:06:00,33.2858527747877,-116.958652781094
1245,RINCON,2020-09-08 03:17:00,33.2858527747877,-116.958652781094
1246,RINCON,2020-09-08 03:14:00,33.2858527747877,-116.958652781094
1247,RINCON,2020-09-08 03:07:00,33.2858527747877,-116.958652781094
1252,SANTA ROSA A,2020-09-08 01:42:00,38.4367755070122,-122.713432857164
1255,SILVERADO,2020-09-07 21:55:00,38.4998179385502,-122.459110675812
1256,SILVERADO,2020-09-08 03:37:00,38.4998179385502,-122.459110675812
1257,SILVERADO,2020-09-07 22:04:00,38.4998179385502,-122.459110675812
1258,SILVERADO,2020-09-07 21:47:00,38.4998179385502,-122.459110675812
1261,STANISLAUS,2020-09-07 23:05:00,38.1378980427452,-120.370189232432
1262,STANISLAUS,2020-09-07 23:07:00,38.1378980427452,-120.370189232432
1263,SUMMIT,2020-09-08 01:37:00,39.3192851319056,-120.378849714768
1264,SUMMIT,2020-09-08 01:37:00,39.3192851319056,-120.378849714768
1265,TAMARACK,2020-09-08 01:37:00,39.3138798625809,-120.49692065104
1266,TAMARACK,2020-09-08 01:37:00,39.3138798625809,-120.49692065104
1272,WEIMAR,2020-09-08 01:10:00,39.0359625927244,-120.98798360444
1275,WHITMORE,2020-09-07 17:29:00,40.6290338570395,-121.915818069377
1280,ALLEGHANY,2020-09-27 15:41:00,39.4654815558529,-120.844800939297
1281,ALLEGHANY,2020-09-27 18:17:00,39.4654815558529,-120.844800939297
1282,ALPINE,2020-09-27 18:22:00,32.8277326448652,-116.789894264748
1283,ALPINE,2020-09-27 18:22:00,32.8277326448652,-116.789894264748
1284,APPLE HILL,2020-09-27 18:08:00,38.7396829674102,-120.677165094886
1285,APPLE HILL,2020-09-27 18:07:00,38.7396829674102,-120.677165094886
1286,APPLE HILL,2020-09-27 18:06:00,38.7396829674102,-120.677165094886
1290,BONNIE NOOK,2020-09-27 18:18:00,39.2147078693068,-120.809292450506
1291,BONNIE NOOK,2020-09-27 18:19:00,39.2147078693068,-120.809292450506
1292,BRUNSWICK,2020-09-27 18:46:00,39.2310500193179,-121.035026081788
1293,BRUNSWICK,2020-09-27 18:26:00,39.2310500193179,-121.035026081788
1294,BRUNSWICK,2020-09-27 18:39:00,39.2310500193179,-121.035026081788
1299,CALISTOGA,2020-09-27 19:00:00,38.592088042243,-122.578610444001
1300,CHALLENGE,2020-09-27 18:19:00,39.4852592580312,-121.22031867914
1301,CHALLENGE,2020-09-27 18:27:00,39.4852592580312,-121.22031867914
1303,COLUMBIA HILL,2020-09-27 18:29:00,39.331840213781,-121.101350327222
1304,DESCHUTES,2020-09-27 18:49:00,40.5553528308284,-122.239804775683
1305,DIAMOND SPRINGS,2020-09-27 18:15:00,38.6934122861058,-120.825894807298
1306,DIAMOND SPRINGS,2020-09-27 18:06:00,38.6934122861058,-120.825894807298
1307,DOBBINS,2020-09-27 18:19:00,39.3398765153899,-121.194927241139
1308,DRUM,2020-09-27 18:50:00,39.2566672289509,-120.766795738802
1309,EL DORADO PH,2020-09-26 10:17:00,38.7956054290149,-120.621921461011
1310,EL DORADO PH,2020-09-27 18:03:00,38.7956054290149,-120.621921461011
1311,FORESTHILL,2020-09-27 18:17:00,39.0193016687429,-120.830245241687
1312,FORESTHILL,2020-09-27 18:17:00,39.0193016687429,-120.830245241687
1313,MIDDLETOWN,2020-09-27 19:11:00,38.7529172124159,-122.608722488845
1314,QUARRIES,2020-09-27 18:10:00,38.9140659675594,-121.018982201925
1323,PIKE CITY,2020-09-27 18:33:00,39.4381061051293,-120.996098746746
1324,PIKE CITY,2020-09-27 18:31:00,39.4381061051293,-120.996098746746
1325,PINE GROVE,2020-09-27 18:27:00,38.4127977031006,-120.660233944587
1326,PLACERVILLE,2020-09-27 18:12:00,38.7308986421241,-120.783838608274
1327,PLACERVILLE,2020-09-27 18:07:00,38.7308986421241,-120.783838608274
1328,PLACERVILLE,2020-09-27 18:24:00,38.7308986421241,-120.783838608274
1329,PLACERVILLE,2020-09-27 18:22:00,38.7308986421241,-120.783838608274
1330,PLACERVILLE,2020-09-27 18:07:00,38.7308986421241,-120.783838608274
1333,SHADY GLEN,2020-09-27 18:51:00,39.1153445138582,-120.952945312318
1338,WEST POINT,2020-09-27 18:27:00,38.4210150460082,-120.549773671074
1339,WEST POINT,2020-09-27 18:29:00,38.4210150460082,-120.549773671074
1343,ALLEGHANY,2020-10-14 10:30:00,39.4654815558529,-120.844800939297
1345,BIG BASIN,2020-10-14 20:00:00,37.1308880148062,-122.172144689568
1346,BIG BASIN,2020-10-14 20:00:00,37.1308880148062,-122.172144689568
1352,CALISTOGA,2020-10-14 18:11:00,38.592088042243,-122.578610444001
1353,CALISTOGA,2020-10-14 18:11:00,38.592088042243,-122.578610444001
1354,CAMP EVERS,2020-10-14 20:03:00,37.0418883501148,-122.025136611907
1355,CAMP EVERS,2020-10-14 20:01:00,37.0418883501148,-122.025136611907
1356,CAYETANO,2020-10-14 20:43:00,37.7386049986163,-121.77116328728
1358,CHALLENGE,2020-10-14 19:08:00,39.4852592580312,-121.22031867914
1359,CHALLENGE,2020-10-14 19:08:00,39.4852592580312,-121.22031867914
1361,CLAYTON,2020-10-14 20:10:00,37.944100251997,-121.969107148625
1362,CLAYTON,2020-10-14 20:10:00,37.944100251997,-121.969107148625
1364,COLUMBIA HILL,2020-10-14 19:21:00,39.331840213781,-121.101350327222
1365,DESCHUTES,2020-10-14 19:10:00,40.5553528308284,-122.239804775683
1366,DOBBINS,2020-10-14 19:11:00,39.3398765153899,-121.194927241139
1367,DUNBAR,2020-10-14 18:20:00,38.383395007655,-122.527909004248
1368,DUNBAR,2020-10-14 18:12:00,38.383395007655,-122.527909004248
1371,GEYSERVILLE,2020-10-14 18:11:00,38.7098133923497,-122.907979646838
1373,JAMESON,2020-10-14 18:14:00,38.205506433821,-122.147877980596
1374,JAMESON,2020-10-14 18:54:00,38.205506433821,-122.147877980596
1375,JAMESON,2020-10-14 18:27:00,38.205506433821,-122.147877980596
1377,LOS GATOS,2020-10-14 20:01:00,37.2264398115489,-121.977352160241
1378,LOS GATOS,2020-10-14 20:08:00,37.2264398115489,-121.977352160241
1380,MADISON,2020-10-14 18:04:00,38.670686014266,-121.969346981372
1381,MENLO,2020-10-14 20:05:00,37.4328083318284,-122.202758317955
1382,MENLO,2020-10-14 20:01:00,37.4328083318284,-122.202758317955
1383,MIDDLETOWN,2020-10-14 18:11:00,38.7529172124159,-122.608722488845
1384,MILPITAS,2020-10-14 21:00:00,37.4153824857083,-121.888372600434
1385,MONTICELLO,2020-10-14 18:07:00,38.5085165894211,-122.214463638288
1386,MORAGA,2020-10-14 23:05:00,37.8477639291833,-122.160831854805
1387,NAPA,2020-10-14 18:08:00,38.2954518695612,-122.278915047906
1388,NORTH DUBLIN,2020-10-14 20:00:00,37.7448310114787,-121.85792400229
1390,OAKLAND K,2020-10-14 23:09:00,37.762998264281,-122.214494820978
1391,OAKLAND K,2020-10-14 23:02:00,37.762998264281,-122.214494820978
1392,OAKLAND X,2020-10-14 23:08:00,37.8052898659975,-122.231267687622
1393,OAKLAND X,2020-10-14 23:05:00,37.8052898659975,-122.231267687622
1394,OREGON TRAIL,2020-10-14 19:19:00,40.619045588007,-122.322060242415
1399,PANORAMA,2020-10-14 19:17:00,40.4343679017283,-122.267922974427
1405,PUEBLO,2020-10-14 18:11:00,38.345219808788,-122.299453436491
1406,PUEBLO,2020-10-14 18:13:00,38.345219808788,-122.299453436491
1407,PUEBLO,2020-10-14 19:22:00,38.345219808788,-122.299453436491
1408,PUEBLO,2020-10-14 18:07:00,38.345219808788,-122.299453436491
1409,RINCON,2020-10-14 18:21:00,33.2858527747877,-116.958652781094
1410,ROB ROY,2020-10-14 20:21:00,36.9792270971896,-121.867249638416
1411,SILVERADO,2020-10-14 18:45:00,38.4998179385502,-122.459110675812
1412,SILVERADO,2020-10-14 18:06:00,38.4998179385502,-122.459110675812
1413,SILVERADO,2020-10-14 18:29:00,38.4998179385502,-122.459110675812
1414,SONOMA,2020-10-14 18:29:00,38.2765392653175,-122.462091289953
1415,SONOMA,2020-10-14 18:13:00,38.2765392653175,-122.462091289953
1416,SONOMA,2020-10-14 18:15:00,38.2765392653175,-122.462091289953
1417,SONOMA,2020-10-14 18:09:00,38.2765392653175,-122.462091289953
1418,STELLING,2020-10-14 20:21:00,37.3359950150821,-122.043177011634
1419,STILLWATER,2020-10-14 19:17:00,40.6777634918824,-122.349775180719
1420,STILLWATER,2020-10-14 19:09:00,40.6777634918824,-122.349775180719
1422,TASSAJARA,2020-10-14 20:15:00,37.7999449878799,-121.907853957118
1423,TASSAJARA,2020-10-14 20:06:00,37.7999449878799,-121.907853957118
1424,TASSAJARA,2020-10-14 20:07:00,37.7999449878799,-121.907853957118
1425,TULUCAY,2020-10-14 18:09:00,38.2478290208396,-122.267948988
1428,WOODSIDE,2020-10-14 20:00:00,37.4370806061483,-122.242194438366
1430,ANDERSON,2020-10-22 02:57:00,40.4497341175796,-122.305045896869
1431,ANDERSON,2020-10-22 03:20:00,40.4497341175796,-122.305045896869
1440,CORNING,2020-10-22 02:48:00,39.9324315142755,-122.187589675832
1443,DESCHUTES,2020-10-22 03:06:00,40.5553528308284,-122.239804775683
1444,DESCHUTES,2020-10-22 03:08:00,40.5553528308284,-122.239804775683
1446,GIRVAN,2020-10-22 02:54:00,40.5133273703814,-122.378774476649
1447,GIRVAN,2020-10-22 02:58:00,40.5133273703814,-122.378774476649
1448,JESSUP,2020-10-22 03:35:00,40.4617928215709,-122.327758721788
1449,JESSUP,2020-10-22 03:28:00,40.4617928215709,-122.327758721788
1450,JESSUP,2020-10-22 03:27:00,40.4617928215709,-122.327758721788
1451,KESWICK,2020-10-22 02:54:00,40.6103492937684,-122.444082679094
1452,MADISON,2020-10-22 05:23:00,38.670686014266,-121.969346981372
1453,OREGON TRAIL,2020-10-22 03:17:00,40.619045588007,-122.322060242415
1454,OREGON TRAIL,2020-10-22 03:20:00,40.619045588007,-122.322060242415
1455,OREGON TRAIL,2020-10-22 03:23:00,40.619045588007,-122.322060242415
1458,PANORAMA,2020-10-22 03:12:00,40.4343679017283,-122.267922974427
1459,PANORAMA,2020-10-22 03:42:00,40.4343679017283,-122.267922974427
1467,STILLWATER,2020-10-22 02:49:00,40.6777634918824,-122.349775180719
1468,STILLWATER,2020-10-22 02:52:00,40.6777634918824,-122.349775180719
1471,ALLEGHANY,2020-10-25 14:14:00,39.4654815558529,-120.844800939297
1472,ALLEGHANY,2020-10-25 14:01:00,39.4654815558529,-120.844800939297
1473,ALPINE,2020-10-25 16:00:00,32.8277326448652,-116.789894264748
1474,ALPINE,2020-10-25 16:00:00,32.8277326448652,-116.789894264748
1475,ALTO,2020-10-25 19:11:00,37.8986275090406,-122.524606228827
1476,ALTO,2020-10-25 19:25:00,37.8986275090406,-122.524606228827
1477,ALTO,2020-10-25 19:01:00,37.8986275090406,-122.524606228827
1478,ANDERSON,2020-10-25 10:04:00,40.4497341175796,-122.305045896869
1479,ANDERSON,2020-10-25 10:09:00,40.4497341175796,-122.305045896869
1490,BASALT,2020-10-25 15:57:00,38.263162012357,-122.269232011234
1493,BERKELEY F,2020-10-25 20:00:00,37.8724295683591,-122.278169111471
1494,BIG BASIN,2020-10-25 22:08:00,37.1308880148062,-122.172144689568
1495,BIG BASIN,2020-10-25 22:10:00,37.1308880148062,-122.172144689568
1500,BONNIE NOOK,2020-10-25 15:11:00,39.2147078693068,-120.809292450506
1501,BONNIE NOOK,2020-10-25 15:11:00,39.2147078693068,-120.809292450506
1502,BRENTWOOD,2020-10-25 20:19:00,37.9190574345377,-121.676763202789
1505,BROWNS VALLEY,2020-10-25 14:06:00,39.2258694512252,-121.422773088915
1513,BRYANT,2020-10-25 20:24:00,33.7345444850323,-117.802263863691
1514,BRYANT,2020-10-25 20:24:00,33.7345444850323,-117.802263863691
1522,CALISTOGA,2020-10-25 15:17:00,38.592088042243,-122.578610444001
1523,CALISTOGA,2020-10-25 15:17:00,38.592088042243,-122.578610444001
1524,CAMP EVERS,2020-10-25 22:01:00,37.0418883501148,-122.025136611907
1525,CAMP EVERS,2020-10-25 22:03:00,37.0418883501148,-122.025136611907
1526,CAMP EVERS,2020-10-25 22:00:00,37.0418883501148,-122.025136611907
1527,CARBONA,2020-10-25 21:07:00,37.6922394549304,-121.41668141791
1528,CASTRO VALLEY,2020-10-25 20:19:00,37.6912809843576,-122.061277390173
1529,CASTRO VALLEY,2020-10-25 20:11:00,37.6912809843576,-122.061277390173
1530,CAYETANO,2020-10-25 20:11:00,37.7386049986163,-121.77116328728
1531,CAYETANO,2020-10-25 20:06:00,37.7386049986163,-121.77116328728
1536,CLAYTON,2020-10-25 20:15:00,37.944100251997,-121.969107148625
1537,CLAYTON,2020-10-25 20:03:00,37.944100251997,-121.969107148625
1538,CLAYTON,2020-10-25 20:42:00,37.944100251997,-121.969107148625
1539,CLEAR LAKE,2020-10-25 16:18:00,39.0077675085857,-122.894000771299
1540,CLEAR LAKE,2020-10-25 16:05:00,39.0077675085857,-122.894000771299
1544,COLUMBIA HILL,2020-10-25 14:00:00,39.331840213781,-121.101350327222
1545,CORNING,2020-10-25 10:00:00,39.9324315142755,-122.187589675832
1546,CORNING,2020-10-25 10:02:00,39.9324315142755,-122.187589675832
1556,DESCHUTES,2020-10-25 10:06:00,40.5553528308284,-122.239804775683
1557,DESCHUTES,2020-10-25 10:09:00,40.5553528308284,-122.239804775683
1564,DRUM,2020-10-25 15:10:00,39.2566672289509,-120.766795738802
1565,DUNBAR,2020-10-25 15:04:00,38.383395007655,-122.527909004248
1566,DUNBAR,2020-10-25 15:05:00,38.383395007655,-122.527909004248
1567,DUNBAR,2020-10-25 15:04:00,38.383395007655,-122.527909004248
1568,EDES,2020-10-25 20:04:00,37.7386895431528,-122.193799065496
1574,FELTON,2020-10-25 22:07:00,33.9158007265268,-118.362058674184
1575,FORESTHILL,2020-10-25 15:16:00,39.0193016687429,-120.830245241687
1576,FORESTHILL,2020-10-25 15:17:00,39.0193016687429,-120.830245241687
1580,FREMONT,2020-10-25 20:54:00,37.5413631140401,-121.961957421571
1585,FULTON,2020-10-25 15:07:00,38.4978184237796,-122.760668946971
1586,FULTON,2020-10-25 15:08:00,38.4978184237796,-122.760668946971
1589,GEYSERVILLE,2020-10-25 19:07:00,38.7098133923497,-122.907979646838
1590,GEYSERVILLE,2020-10-25 16:44:00,38.7098133923497,-122.907979646838
1591,GIRVAN,2020-10-25 10:34:00,40.5133273703814,-122.378774476649
1592,GIRVAN,2020-10-25 10:45:00,40.5133273703814,-122.378774476649
1598,HARTLEY,2020-10-25 16:17:00,39.0772140703826,-122.932567852214
1599,HARTLEY,2020-10-25 16:14:00,39.0772140703826,-122.932567852214
1608,HOPLAND,2020-10-25 15:18:00,38.9727931350181,-123.081121782563
1609,JAMESON,2020-10-25 15:42:00,38.205506433821,-122.147877980596
1610,JAMESON,2020-10-25 15:40:00,38.205506433821,-122.147877980596
1611,JAMESON,2020-10-25 15:28:00,38.205506433821,-122.147877980596
1612,JESSUP,2020-10-25 10:15:00,40.4617928215709,-122.327758721788
1613,JESSUP,2020-10-25 10:00:00,40.4617928215709,-122.327758721788
1614,JESSUP,2020-10-25 10:12:00,40.4617928215709,-122.327758721788
1617,KESWICK,2020-10-25 10:04:00,40.6103492937684,-122.444082679094
1620,LAKEVILLE,2020-10-25 15:07:00,38.2509556670473,-122.581645402139
1621,LAS GALLINAS A,2020-10-25 19:01:00,38.022433325493,-122.537940712041
1622,LAS POSITAS,2020-10-25 20:59:00,37.7008242328294,-121.733244469123
1624,LONE TREE,2020-10-25 21:00:00,37.9462358746114,-121.759797566478
1625,LOS GATOS,2020-10-25 22:01:00,37.2264398115489,-121.977352160241
1626,LOS GATOS,2020-10-25 22:25:00,37.2264398115489,-121.977352160241
1628,LUCERNE,2020-10-25 16:11:00,39.1103868560324,-122.812838170234
1629,LUCERNE,2020-10-25 15:10:00,39.1103868560324,-122.812838170234
1630,MADISON,2020-10-25 17:30:00,38.670686014266,-121.969346981372
1634,MC KEE,2020-10-25 21:38:00,37.3662534085359,-121.843352474695
1635,MC KEE,2020-10-25 21:20:00,37.3662534085359,-121.843352474695
1636,MC KEE,2020-10-25 21:12:00,37.3662534085359,-121.843352474695
1637,MC KEE,2020-10-25 21:17:00,37.3662534085359,-121.843352474695
1638,MENLO,2020-10-25 22:02:00,37.4328083318284,-122.202758317955
1639,MENLO,2020-10-25 22:10:00,37.4328083318284,-122.202758317955
1640,MIDDLETOWN,2020-10-25 16:05:00,38.7529172124159,-122.608722488845
1641,MIDDLETOWN,2020-10-25 16:07:00,38.7529172124159,-122.608722488845
1642,MIDDLETOWN,2020-10-25 16:02:00,38.7529172124159,-122.608722488845
1643,MILPITAS,2020-10-25 21:13:00,37.4153824857083,-121.888372600434
1644,MIRABEL,2020-10-25 19:06:00,38.4895073333495,-122.894182720453
1645,MIRABEL,2020-10-25 19:03:00,38.4895073333495,-122.894182720453
1648,MOLINO,2020-10-25 19:01:00,38.4252880061949,-122.83232599755
1649,MONTE RIO,2020-10-25 19:00:00,38.4714139743737,-123.012236305011
1650,MONTE RIO,2020-10-25 19:11:00,38.4714139743737,-123.012236305011
1651,MONTE RIO,2020-10-25 19:01:00,38.4714139743737,-123.012236305011
1652,MONTICELLO,2020-10-25 17:01:00,38.5085165894211,-122.214463638288
1653,MORAGA,2020-10-25 20:08:00,37.8477639291833,-122.160831854805
1654,MORAGA,2020-10-25 20:24:00,37.8477639291833,-122.160831854805
1655,MORAGA,2020-10-25 20:05:00,37.8477639291833,-122.160831854805
1656,MORAGA,2020-10-25 20:42:00,37.8477639291833,-122.160831854805
1657,MORAGA,2020-10-25 20:02:00,37.8477639291833,-122.160831854805
1658,MORGAN HILL,2020-10-25 22:00:00,37.1267005619504,-121.658903031335
1659,QUARRIES,2020-10-25 16:22:00,38.9140659675594,-121.018982201925
1660,NAPA,2020-10-25 17:38:00,38.2954518695612,-122.278915047906
1664,NORTH DUBLIN,2020-10-25 20:06:00,37.7448310114787,-121.85792400229
1669,OAKLAND D,2020-10-25 20:02:00,37.8375707484342,-122.263611858988
1670,OAKLAND J,2020-10-25 20:04:00,37.762998264281,-122.214494820978
1671,OAKLAND K,2020-10-25 20:29:00,37.762998264281,-122.214494820978
1672,OAKLAND K,2020-10-25 20:22:00,37.762998264281,-122.214494820978
1673,OAKLAND K,2020-10-25 20:01:00,37.762998264281,-122.214494820978
1674,OAKLAND K,2020-10-25 20:45:00,37.762998264281,-122.214494820978
1675,OAKLAND X,2020-10-26 22:00:00,37.8052898659975,-122.231267687622
1676,OAKLAND X,2020-10-25 20:04:00,37.8052898659975,-122.231267687622
1677,OREGON TRAIL,2020-10-25 10:00:00,40.619045588007,-122.322060242415
1678,OREGON TRAIL,2020-10-25 10:00:00,40.619045588007,-122.322060242415
1679,OREGON TRAIL,2020-10-25 10:00:00,40.619045588007,-122.322060242415
1680,ORINDA,2020-10-25 20:50:00,37.8836041765006,-122.193470649301
1681,ORINDA,2020-10-25 20:50:00,37.8836041765006,-122.193470649301
1684,PALO SECO,2020-10-25 20:14:00,37.8191065075991,-122.205955339657
1685,PANORAMA,2020-10-25 10:00:00,40.4343679017283,-122.267922974427
1686,PANORAMA,2020-10-25 14:00:00,40.4343679017283,-122.267922974427
1691,PAUL SWEET,2020-10-25 22:16:00,36.9923227308571,-121.982179296619
1692,PENNGROVE,2020-10-25 15:15:00,38.315508557264,-122.681131482639
1694,PIKE CITY,2020-10-25 14:00:00,39.4381061051293,-120.996098746746
1695,PIKE CITY,2020-10-25 14:00:00,39.4381061051293,-120.996098746746
1707,POTTER VALLEY P H,2020-10-25 15:15:00,39.3619652807244,-123.127840747684
1708,PUEBLO,2020-10-25 15:36:00,38.345219808788,-122.299453436491
1709,PUEBLO,2020-10-25 15:27:00,38.345219808788,-122.299453436491
1710,PUEBLO,2020-10-25 16:44:00,38.345219808788,-122.299453436491
1711,PUEBLO,2020-10-25 15:50:00,38.345219808788,-122.299453436491
1712,PUTAH CREEK,2020-10-25 17:17:00,38.5228267541182,-121.995080945512
1715,RADUM,2020-10-25 20:55:00,37.6725550146511,-121.85952801976
1716,RED BLUFF,2020-10-25 10:05:00,40.1823866166108,-122.244617745567
1719,RINCON,2020-10-25 15:04:00,33.2858527747877,-116.958652781094
1720,RINCON,2020-10-25 15:06:00,33.2858527747877,-116.958652781094
1721,ROB ROY,2020-10-25 22:08:00,36.9792270971896,-121.867249638416
1722,ROSSMOOR,2020-10-25 20:11:00,37.8646542162563,-122.080323275875
1723,SALMON CREEK,2020-10-25 19:03:00,38.3434460092801,-123.044757980772
1730,SAN LEANDRO U,2020-10-25 20:26:00,37.7106247749454,-122.148188330931
1731,SAN LEANDRO U,2020-10-25 20:06:00,37.7106247749454,-122.148188330931
1732,SAN RAFAEL,2020-10-25 19:07:00,37.9705781484182,-122.527215989705
1733,SAN RAFAEL,2020-10-25 19:00:00,37.9705781484182,-122.527215989705
1734,SAN RAMON,2020-10-25 20:00:00,37.7447257530459,-121.935909803562
1735,SAN RAMON,2020-10-25 20:00:00,37.7447257530459,-121.935909803562
1736,SANTA ROSA A,2020-10-25 15:12:00,38.4367755070122,-122.713432857164
1737,SARATOGA,2020-10-25 22:03:00,37.2810366267778,-122.015219816727
1738,SAUSALITO,2020-10-25 19:20:00,37.8635684562865,-122.498850831239
1739,SAUSALITO,2020-10-25 19:05:00,37.8635684562865,-122.498850831239
1743,SILVERADO,2020-10-25 15:51:00,38.4998179385502,-122.459110675812
1744,SILVERADO,2020-10-25 15:11:00,38.4998179385502,-122.459110675812
1745,SILVERADO,2020-10-25 15:30:00,38.4998179385502,-122.459110675812
1746,SILVERADO,2020-10-25 16:23:00,38.4998179385502,-122.459110675812
1747,SOBRANTE,2020-10-25 20:19:00,37.9054580481755,-122.208095069105
1748,SOBRANTE,2020-10-25 20:10:00,37.9054580481755,-122.208095069105
1749,SOBRANTE,2020-10-25 20:01:00,37.9054580481755,-122.208095069105
1750,SONOMA,2020-10-25 15:04:00,38.2765392653175,-122.462091289953
1751,SONOMA,2020-10-25 15:35:00,38.2765392653175,-122.462091289953
1752,SONOMA,2020-10-25 15:19:00,38.2765392653175,-122.462091289953
1753,SONOMA,2020-10-25 15:07:00,38.2765392653175,-122.462091289953
1754,SONOMA,2020-10-25 15:28:00,38.2765392653175,-122.462091289953
1755,SONOMA,2020-10-25 15:31:00,38.2765392653175,-122.462091289953
1759,STELLING,2020-10-25 22:51:00,37.3359950150821,-122.043177011634
1760,STILLWATER,2020-10-25 10:02:00,40.6777634918824,-122.349775180719
1761,STILLWATER,2020-10-25 10:02:00,40.6777634918824,-122.349775180719
1762,SUMMIT,2020-10-25 15:57:00,39.3192851319056,-120.378849714768
1763,SUMMIT,2020-10-25 16:42:00,39.3192851319056,-120.378849714768
1764,SUNOL,2020-10-25 20:59:00,37.5869026582872,-121.869684001036
1765,SWIFT,2020-10-25 21:35:00,37.3225680192999,-121.796959988177
1766,SWIFT,2020-10-25 21:22:00,37.3225680192999,-121.796959988177
1768,TAMARACK,2020-10-25 16:06:00,39.3138798625809,-120.49692065104
1769,TAMARACK,2020-10-25 16:06:00,39.3138798625809,-120.49692065104
1770,TASSAJARA,2020-10-25 20:19:00,37.7999449878799,-121.907853957118
1771,TASSAJARA,2020-10-25 20:06:00,37.7999449878799,-121.907853957118
1772,TASSAJARA,2020-10-25 20:02:00,37.7999449878799,-121.907853957118
1774,TULUCAY,2020-10-25 16:24:00,38.2478290208396,-122.267948988
1775,TYLER,2020-10-25 10:05:00,40.1384747493391,-122.208840881355
1776,UKIAH,2020-10-25 15:22:00,39.1431495664323,-123.191814918135
1777,UPPER LAKE,2020-10-25 15:07:00,39.1457404903959,-122.916658401991
1778,VACAVILLE,2020-10-25 17:15:00,38.3565241316156,-121.980501019394
1779,VACAVILLE,2020-10-25 17:54:00,38.3565241316156,-121.980501019394
1780,VACAVILLE,2020-10-25 17:15:00,38.3565241316156,-121.980501019394
1781,VASCO,2020-10-25 20:56:00,37.711119241469,-121.715874941143
1782,VINEYARD,2020-10-25 21:05:00,37.669689294754,-121.854437592466
1783,VINEYARD,2020-10-25 20:21:00,37.669689294754,-121.854437592466
1784,VINEYARD,2020-10-25 20:08:00,37.669689294754,-121.854437592466
1791,WESTLEY,2020-10-25 20:50:00,37.5169430285155,-121.231136327939
1792,WHITMORE,2020-10-25 14:09:00,40.6290338570395,-121.915818069377
1794,WOODACRE,2020-10-25 19:21:00,38.012062256685,-122.653669940676
1795,WOODACRE,2020-10-25 19:36:00,38.012062256685,-122.653669940676
1796,WOODSIDE,2020-10-25 22:00:00,37.4370806061483,-122.242194438366
1800,CAL WATER,2020-12-02 19:05:00,35.4220268575537,-118.900763164666
1801,LAMONT,2020-12-02 19:11:00,35.296774246433,-118.861432427075
1806,CAL WATER,2021-01-19 06:49:00,35.4220268575537,-118.900763164666
1809,LAMONT,2021-01-19 06:43:00,35.296774246433,-118.861432427075
1812,MESA,2021-01-19 08:14:00,34.03726282164,-118.110470225726
1813,SAN JOAQUIN #3,2021-01-19 00:23:00,36.6209361474255,-120.178351301691
1814,SAN JOAQUIN #3,2021-01-18 23:02:00,36.6209361474255,-120.178351301691
1816,SANTA MARIA,2021-01-19 08:10:00,34.9502627621783,-120.44414964715
1817,SISQUOC,2021-01-19 08:06:00,34.8785986298584,-120.330677457305
1819,ANDERSON,2021-08-17 18:04:00,40.4497341175796,-122.305045896869
1820,ANDERSON,2021-08-17 18:50:00,40.4497341175796,-122.305045896869
1821,ANTLER,2021-08-17 18:21:00,40.8945371270783,-122.38072195183
1824,BIG BEND,2021-08-17 19:20:00,39.6773546412159,-121.491517892521
1825,BUCKS CREEK,2021-08-17 19:51:00,39.9864072907691,-121.283901163118
1827,BUTTE,2021-08-17 19:00:00,39.7122064481817,-121.813357076893
1828,CALISTOGA,2021-08-17 18:40:00,38.592088042243,-122.578610444001
1829,CALISTOGA,2021-08-17 19:15:00,38.592088042243,-122.578610444001
1830,CALPINE,2021-08-17 20:00:00,32.8277326448652,-116.789894264748
1831,CALPINE,2021-08-17 20:00:00,32.8277326448652,-116.789894264748
1833,CLARK ROAD,2021-08-17 19:06:00,39.6545213308009,-121.635508221299
1835,CORNING,2021-08-17 19:16:00,39.9324315142755,-122.187589675832
1836,CORNING,2021-08-17 19:08:00,39.9324315142755,-122.187589675832
1838,COTTONWOOD,2021-08-17 17:38:00,34.3725536521034,-116.861264174494
1839,COTTONWOOD,2021-08-17 17:28:00,34.3725536521034,-116.861264174494
1840,COTTONWOOD,2021-08-17 17:29:00,34.3725536521034,-116.861264174494
1842,DESCHUTES,2021-08-17 17:47:00,40.5553528308284,-122.239804775683
