X,Y,OBJECTID,Owner,Path,Source,Type,HIFLD_ID,Name,Max_Voltage,ZIP_CODE,STATE,COUNTY,CITY,Lon,Lat
-13247821.0511,4218005.2012,3447,,,HIFLD,TAP,302499,Unknown,,93301,CA,Kern County,Bakersfield,-119.007201314835,35.3973046757476
-13512265.7967,4669407.3891,3448,,,HIFLD,TAP,302501,Auburn Watt Tap 1,,95821,CA,Sacramento County,Unincorporated,-121.382748882611,38.6341922709042
-13664956.1825,4686535.6185,3449,,,HIFLD,TAP,302502,Geysers Tap 1,230,95448,CA,Sonoma County,Unincorporated,-122.754389955633,38.7542832121768
-13280864.3004,4317618.6425,3450,,,HIFLD,TAP,302504,Unknown,66,93274,CA,Tulare County,Unincorporated,-119.304033873666,36.1234312667786
-13506744.6257,4573210.2954,3451,,,HIFLD,TAP,302505,Unknown,60,95203,CA,San Joaquin County,Stockton,-121.333151359655,37.9559882670689
-13499214.6013,4662365.2017,3452,,,HIFLD,TAP,302507,Unknown,60,95742,CA,Sacramento County,Rancho Cordova,-121.265507999572,38.5847589998473
-13055498.6458,3918550.5482,3453,,,HIFLD,TAP,302513,Unknown,,92056,CA,San Diego County,Carlsbad,-117.279539753239,33.1749635957389
-13153360.654,4002553.4628,3454,,,HIFLD,TAP,302514,Unknown,66,90755,CA,Los Angeles County,Long Beach,-118.158649130245,33.8042924800817
-13247326.0029,4204138.8172,3455,,,HIFLD,TAP,302516,Unknown,70,93307,CA,Kern County,Bakersfield,-119.00275422119,35.2957019198435
-13216067.7968,4066339.6885,3456,,,HIFLD,TAP,302519,Unknown,66,93063,CA,Ventura County,Simi Valley,-118.721956978252,34.2790962876878
-13512383.5253,4672783.6725,3457,,,HIFLD,TAP,302521,Unknown,60,95660,CA,Sacramento County,Unincorporated,-121.383806456618,38.6578803171628
-13406923.4814,4123271.7521,3458,,,HIFLD,TAP,302526,Unknown,115,93436,CA,Santa Barbara County,Unincorporated,-120.436442763625,34.7006280738634
-12988814.4526,4019330.2404,3459,,,HIFLD,TAP,302527,Unknown,115,92282,CA,Riverside County,Unincorporated,-116.680505453631,33.9294308161982
-13411863.2798,4172964.6667,3460,,,HIFLD,TAP,302528,Unknown,115,93444,CA,San Luis Obispo County,Unincorporated,-120.480817727657,35.0668144109847
-13595770.8514,4738794.198,3461,,,HIFLD,TAP,302532,Unknown,60,95987,CA,Colusa County,Unincorporated,-122.132887551993,39.1194358251944
-13613120.9249,4493318.6476,3462,,,HIFLD,TAP,302534,S.L.A.C. Tap,230,94062,CA,San Mateo County,Unincorporated,-122.288745914049,37.3879342403217
-13162189.561,4042921.0557,3463,,,HIFLD,TAP,302536,SS3145_Eagle Rock Tap 2,66,90065,CA,Los Angeles County,Los Angeles,-118.237960551247,34.1050845419851
-13226857.2182,4222251.9246,3464,,,HIFLD,TAP,302539,Unknown,70,93306,CA,Kern County,Bakersfield,-118.818879999757,35.4283959998809
-13138428.9187,4018770.6798,3465,,,HIFLD,TAP,302541,Unknown,66,90604,CA,Los Angeles County,Unincorporated,-118.024515069861,33.9252599997092
-13062277.8656,4035725.1375,3466,,,HIFLD,TAP,302544,Unknown,66,92324,CA,San Bernardino County,Colton,-117.340438520846,34.0515433291407
-13035863.9311,4032369.4803,3467,,,HIFLD,TAP,302547,Unknown,,92399,CA,San Bernardino County,Yucaipa,-117.103158110095,34.0265640001103
-13297780.0661,4295581.6301,3468,,,HIFLD,TAP,302548,Unknown,115,93212,CA,Tulare County,Unincorporated,-119.455990782375,35.9633650536532
-13620836.6123,4576959.1454,3469,,,HIFLD,TAP,302549,Unknown,115,94801,CA,Contra Costa County,Richmond,-122.358057113239,37.9825368237785
-13660383.6155,4636343.1238,3470,,,HIFLD,TAP,302550,Stony Point Tap,115,95407,CA,Sonoma County,Santa Rosa,-122.713313887395,38.401799387835
-13053504.1674,4021657.9767,3471,,,HIFLD,TAP,302551,Maxwell Tap,115,92557,CA,Riverside County,Moreno Valley,-117.261623048933,33.9467789538834
-13515147.0028,4646787.1587,3472,,,HIFLD,TAP,302552,Unknown,60,95828,CA,Sacramento County,Unincorporated,-121.408631197374,38.475286560935
-12928527.9547,3965230.5099,3473,,,HIFLD,TAP,302553,Unknown,92,92274,CA,Riverside County,Unincorporated,-116.138942628735,33.5252429218753
-13567375.5619,4493995.7667,3474,,,HIFLD,TAP,302555,Mabury Tap,115,95131,CA,Santa Clara County,San Jose,-121.877808326444,37.3927670199516
-13506083.4157,4661256.9166,3475,,,HIFLD,TAP,302557,Unknown,60,95827,CA,Sacramento County,Rancho Cordova,-121.327211609165,38.5769761908728
-13498712.0846,4606215.0259,3476,,,HIFLD,TAP,302559,Unknown,60,95220,CA,San Joaquin County,Unincorporated,-121.260993815251,38.1893907230656
-13156512.7399,4034507.3452,3477,,,HIFLD,TAP,302560,Unknown,66,90063,CA,Los Angeles County,Unincorporated,-118.186964799654,34.0424790001646
-13557249.3481,4701169.102,3478,,,HIFLD,TAP,302563,Unknown,60,95645,CA,Yolo County,Unincorporated,-121.786843000177,38.8567230000121
-13023161.3971,3999357.548,3479,,,HIFLD,TAP,302564,Mayberry Tap,115,92582,CA,Riverside County,San Jacinto,-116.989049305703,33.7804332936742
-13162254.2287,4042863.045,3480,,,HIFLD,TAP,302569,Glendale South Tap 1,66,90065,CA,Los Angeles County,Los Angeles,-118.23854147108,34.1046530488527
-13537518.9997,4422429.5045,3481,,,HIFLD,TAP,302573,Unknown,60,95004,CA,San Benito County,Unincorporated,-121.609602264889,36.8802586558024
-13558001.8485,4701899.6773,3482,,,HIFLD,TAP,302576,Unknown,60,95645,CA,Yolo County,Unincorporated,-121.793602826283,38.8618334360899
-13537006.5666,4551509.4553,3483,,,HIFLD,TAP,302581,Unknown,60,94514,CA,Alameda County,Unincorporated,-121.604999000031,37.8021190002026
-13512439.4735,4672857.4907,3484,,,HIFLD,TAP,302582,Unknown,60,95652,CA,Sacramento County,Unincorporated,-121.38430904785,38.6583981390897
-13589442.8546,4559087.0122,3485,,,HIFLD,TAP,302585,Rossmoor Tap 2,230,94595,CA,Contra Costa County,Walnut Creek,-122.07604218956,37.8558840007407
-13501224.3841,4577143.5664,3486,,,HIFLD,TAP,302588,Unknown,60,95204,CA,San Joaquin County,Stockton,-121.283562185642,37.9838426062268
-13359479.9223,4253702.3907,3487,,,HIFLD,TAP,302591,Unknown,70,93249,CA,Kern County,Unincorporated,-120.0102500209,35.6582789811108
-13117213.2427,3996622.4476,3488,,,HIFLD,TAP,302592,Unknown,66,92705,CA,Orange County,Santa Ana,-117.833931409724,33.7600090498763
-13519510.4026,4673113.7626,3489,,,HIFLD,TAP,302597,Unknown,60,95838,CA,Sacramento County,Sacramento,-121.447828284684,38.660195813159
-13133257.6063,3988777.7349,3490,,,HIFLD,TAP,302598,Unknown,66,92708,CA,Orange County,Fountain Valley,-117.978060380183,33.7014019997009
-13512450.6001,4672848.4899,3491,,,HIFLD,TAP,302601,Unknown,60,95652,CA,Sacramento County,Unincorporated,-121.384408999798,38.6583350002322
-13554106.6875,4634264.4034,3492,,,HIFLD,TAP,302602,Unknown,60,95620,CA,Solano County,Unincorporated,-121.758611999679,38.3871640000332
-13507979.874,4658102.1773,3493,,,HIFLD,TAP,302603,Unknown,60,95827,CA,Sacramento County,Unincorporated,-121.344247783931,38.5548177679614
-13824510.4384,4957828.7566,3494,,,HIFLD,TAP,302606,Unknown,60,95540,CA,Humboldt County,Unincorporated,-124.187690222846,40.6293848782863
-13302289.6751,4307640.9681,3495,,,HIFLD,TAP,302608,Unknown,,93212,CA,Tulare County,Unincorporated,-119.496501289276,36.0509985739755
-13009489.7269,4063469.9003,3496,,,HIFLD,TAP,302613,Unknown,34,92315,CA,San Bernardino County,Big Bear Lake,-116.866234602702,34.2577916857884
-13100795.5348,4041191.0703,3497,,,HIFLD,TAP,302615,Unknown,66,91763,CA,San Bernardino County,Montclair,-117.686448630356,34.0922156802645
-13262833.028,4055921.5667,3498,,,HIFLD,TAP,302619,Unknown,66,93030,CA,Ventura County,Oxnard,-119.142056197776,34.201728951849
-13123161.4951,4029145.911,3499,,,HIFLD,TAP,302622,Unknown,66,91748,CA,Los Angeles County,Industry,-117.887365470171,34.0025609996453
-13318563.9419,4220129.0747,3500,,,HIFLD,TAP,302625,Unknown,,93251,CA,Kern County,Unincorporated,-119.642695515319,35.4128555842931
-13573572.3804,4986543.1156,3501,,,HIFLD,TAP,302629,Pit 7 Tap,230,96065,CA,Shasta County,Unincorporated,-121.933475294159,40.8248623149865
-13310674.9047,4194352.6795,3502,,,HIFLD,TAP,302633,Unknown,70,93224,CA,Kern County,Unincorporated,-119.571827088382,35.2239193560532
-13570018.9284,4537684.8114,3503,,,HIFLD,TAP,302634,East Dublin Tap,60,94568,CA,Alameda County,Dublin,-121.901554091729,37.7039281792119
-13502453.8762,4582413.8792,3504,,,HIFLD,TAP,302636,Unknown,60,95210,CA,San Joaquin County,Stockton,-121.294606901093,38.0211489361992
-13543151.0257,4757571.3788,3505,,,HIFLD,TAP,302637,Unknown,60,95953,CA,Sutter County,Unincorporated,-121.660195615253,39.2501803293426
-13822719.3543,4978762.7407,3506,,,HIFLD,TAP,302638,Unknown,60,95503,CA,Humboldt County,Unincorporated,-124.171600640624,40.7719529272689
-13339775.6862,4331786.3054,3507,,,HIFLD,TAP,302639,Unknown,60,93245,CA,Kings County,Unincorporated,-119.833243856394,36.2261663557686
-13087390.1489,4166332.7065,3508,,,HIFLD,TAP,302640,Unknown,115,93555,CA,San Bernardino County,Unincorporated,-117.566025999921,35.0180380001754
-13654730.1131,4616307.2758,3509,,,HIFLD,TAP,302643,Unknown,60,94952,CA,Sonoma County,Unincorporated,-122.662527611248,38.2606122030541
-13464186.2538,4632376.996,3510,,,HIFLD,TAP,302646,Unknown,60,95640,CA,Amador County,Ione,-120.950843000205,38.3738729999727
-13274945.3405,4373740.8057,3511,,,HIFLD,TAP,302648,Unknown,60,93615,CA,Tulare County,Unincorporated,-119.250862952224,36.5296032619724
-13428374.4396,4635092.8364,3512,,,HIFLD,TAP,302649,Unknown,60,95665,CA,Amador County,Unincorporated,-120.629139999726,38.3929970001215
-13299817.3483,4341671.2471,3513,,,HIFLD,TAP,302650,Unknown,,93277,CA,Tulare County,Unincorporated,-119.474291999759,36.2977659997633
-13463508.1173,5091482.651,3514,,,HIFLD,TAP,302651,Unknown,,96015,CA,Modoc County,Unincorporated,-120.944751196378,41.5343641576944
-13398871.435,4405228.3554,3515,,,HIFLD,TAP,302654,Unknown,60,93640,CA,Fresno County,Mendota,-120.36411000013,36.7565589996702
-13395128.3171,4512350.9335,3516,,,HIFLD,TAP,302656,Unknown,69,95369,CA,Merced County,Unincorporated,-120.330484999931,37.5236540001403
-13149170.1286,4025111.6563,3517,,,HIFLD,TAP,302657,Unknown,66,90240,CA,Los Angeles County,Downey,-118.121005000092,33.9725120003451
-13603545.5817,4583464.8024,3518,,,HIFLD,TAP,302658,North Tower Tap,115,94553,CA,Contra Costa County,Unincorporated,-122.202729142577,38.0285857101481
-13607076.1213,4948203.9107,3519,,,HIFLD,TAP,302660,Unknown,60,96073,CA,Shasta County,Unincorporated,-122.234444519416,40.5637338012676
-13630618.2362,4526149.3282,3520,,,HIFLD,TAP,302662,Sneath-Pacifica Tap,60,94019,CA,San Mateo County,Unincorporated,-122.445926935767,37.6218966471666
-13417406.4737,4920720.4725,3521,,,HIFLD,TAP,302663,Unknown,60,96130,CA,Lassen County,Unincorporated,-120.530613085689,40.375914535748
-13167369.1955,4010249.8814,3522,,,HIFLD,TAP,302664,Unknown,66,90248,CA,Los Angeles County,Los Angeles,-118.284489999622,33.8617229998829
-13242313.8856,4167517.562,3523,,,HIFLD,TAP,302667,Unknown,70,93307,CA,Kern County,Unincorporated,-118.957729605427,35.0267544529066
-13494714.3996,4868068.6444,3524,,,HIFLD,TAP,302668,Unknown,,95984,CA,Plumas County,Unincorporated,-121.225081999885,40.0146310000626
-13611875.7395,4503660.5866,3525,,,HIFLD,TAP,302672,Emerald Lake Tap,60,94062,CA,San Mateo County,Redwood City,-122.277560223286,37.4617134500536
-12873017.9753,3915858.5086,3526,,,HIFLD,TAP,302675,Unknown,92,92233,CA,Imperial County,Unincorporated,-115.640287999573,33.1547200002191
-13270991.3908,4329683.5982,3527,,,HIFLD,TAP,302676,Unknown,66,93274,CA,Tulare County,Unincorporated,-119.215344017742,36.2109273428241
-13127790.7929,3995117.2814,3528,,,HIFLD,TAP,302678,Unknown,66,92703,CA,Orange County,Santa Ana,-117.928951159856,33.7487672098705
-13178849.9097,4055480.6451,3529,,,HIFLD,TAP,302680,Unknown,66,91605,CA,Los Angeles County,Los Angeles,-118.387623010007,34.1984529999566
-13551767.6243,4676064.1739,3530,,,HIFLD,TAP,302681,Woodland Biomass Tap,115,95776,CA,Yolo County,Unincorporated,-121.737599837448,38.680888854214
-13488447.6761,4672446.1189,3531,,,HIFLD,TAP,302684,Unknown,60,95630,CA,Sacramento County,Folsom,-121.168787064871,38.6555123892438
-13470412.4761,4741912.448,3532,,,HIFLD,TAP,302687,Unknown,115,95945,CA,Nevada County,Unincorporated,-121.006774106749,39.1411648710122
-13145485.7874,4031847.8027,3533,,,HIFLD,TAP,302688,Unknown,66,90640,CA,Los Angeles County,Montebello,-118.087907999974,34.0226799998657
-13086510.0144,4031317.6182,3534,,,HIFLD,TAP,302690,Unknown,66,91752,CA,Riverside County,Eastvale,-117.558119617187,34.0187324818253
-13035652.8343,3853561.7576,3535,,,HIFLD,TAP,302696,Unknown,69,91950,CA,San Diego County,National City,-117.101261795276,32.6849585946786
-13502478.8879,4584648.451,3536,,,HIFLD,TAP,302697,Unknown,60,95212,CA,San Joaquin County,Stockton,-121.294831585017,38.0369608009035
-13507099.081,4735679.7876,3537,,,HIFLD,TAP,302699,Unknown,60,95903,CA,Yuba County,Unincorporated,-121.33633548579,39.0977268437534
-13042101.7754,3964271.9929,3538,,,HIFLD,TAP,302701,Stent Tap,115,92591,CA,Riverside County,Temecula,-117.159193618842,33.5180645406872
-13411416.0284,4565247.4152,3539,,,HIFLD,TAP,302702,Unknown,115,95327,CA,Tuolumne County,Unincorporated,-120.476799999972,37.899564999843
-13130854.1762,3980996.9466,3540,,,HIFLD,TAP,302704,Unknown,66,92646,CA,Orange County,Huntington Beach,-117.956470000251,33.6432329998595
-13649870.2335,4709056.4458,3541,,,HIFLD,TAP,302705,Processing Site Tap,115,95457,CA,Lake County,Unincorporated,-122.618870570012,38.9118762142484
-13041351.9697,3900709.4465,3542,,,HIFLD,TAP,302706,Bernardo Tap,69,92127,CA,San Diego County,Unincorporated,-117.152457999637,33.0407150002213
-13506768.2274,4573903.1984,3543,,,HIFLD,TAP,302707,Unknown,60,95203,CA,San Joaquin County,Stockton,-121.333363377334,37.9608959816566
-13502793.6169,4651853.548,3544,,,HIFLD,TAP,302712,Unknown,60,95830,CA,Sacramento County,Unincorporated,-121.297658843728,38.5109081520236
-13553708.5156,4379255.4225,3545,,,HIFLD,TAP,302713,Unknown,60,93908,CA,Monterey County,Unincorporated,-121.755035160644,36.5693997673519
-13370243.1716,4373993.1955,3546,,,HIFLD,TAP,302714,Unknown,60,93627,CA,Fresno County,Unincorporated,-120.106937934429,36.5314250928879
-13504209.9541,4616485.8645,3547,,,HIFLD,TAP,302716,Unknown,60,95632,CA,Sacramento County,Galt,-121.31038201727,38.2618718839275
-13456419.3634,5078082.4727,3548,,,HIFLD,TAP,302720,Unknown,,96015,CA,Modoc County,Unincorporated,-120.881071836641,41.4441930761957
-13273000.5943,4331683.5883,3549,,,HIFLD,TAP,302721,Unknown,,93274,CA,Tulare County,Unincorporated,-119.233392999872,36.2254220000141
-13253309.7413,4176799.7982,3550,,,HIFLD,TAP,302723,Unknown,70,93313,CA,Kern County,Unincorporated,-119.056507057799,35.0950075530719
-13043491.442,4114661.5407,3551,,,HIFLD,TAP,302725,Unknown,115,92307,CA,San Bernardino County,Unincorporated,-117.171677206308,34.6370138807924
-13161532.8562,4044696.5688,3552,,,HIFLD,TAP,302731,SS3145_Eagle Rock Tap 1,66,90065,CA,Los Angeles County,Los Angeles,-118.232061271657,34.1182900361586
-13500947.3814,4576301.7293,3553,,,HIFLD,TAP,302732,Unknown,60,95205,CA,San Joaquin County,Stockton,-121.28107382805,37.9778818372558
-13154827.9417,4003069.9896,3554,,,HIFLD,TAP,302734,Unknown,66,90755,CA,Los Angeles County,Signal Hill,-118.171829999917,33.8081480003339
-13060178.877,4128600.5519,3555,,,HIFLD,TAP,302735,Unknown,33,92368,CA,San Bernardino County,Unincorporated,-117.32158298544,34.739973975201
-13515369.7311,4662995.3827,3556,,,HIFLD,TAP,302739,Unknown,,95825,CA,Sacramento County,Unincorporated,-121.410631999735,38.5891839997856
-13173032.8197,4012730.8762,3557,,,HIFLD,TAP,302740,Unknown,66,90506,CA,Los Angeles County,Unincorporated,-118.335367201446,33.880227907203
-13074859.0251,4045089.4719,3558,,,HIFLD,TAP,302747,Unknown,66,92336,CA,San Bernardino County,Fontana,-117.453456999554,34.1212119999303
-13163069.5587,4044221.8318,3559,,,HIFLD,TAP,302751,Glendale South Tap 5,66,90065,CA,Los Angeles County,Los Angeles,-118.245865705086,34.1147593507624
-13582719.438,4491967.369,3560,,,HIFLD,TAP,302752,Westinghouse Tap,,94086,CA,Santa Clara County,Sunnyvale,-122.015644710627,37.3782888732984
-12864861.7076,3918785.2122,3561,,,HIFLD,TAP,302755,Unknown,92,92233,CA,Imperial County,Unincorporated,-115.567019000211,33.1767280002558
-13486621.5277,4677014.3629,3562,,,HIFLD,TAP,302756,Unknown,60,95630,CA,Sacramento County,Folsom,-121.152382494683,38.6875518381428
-13496764.7775,4600142.3136,3563,,,HIFLD,TAP,302757,Unknown,60,95240,CA,San Joaquin County,Lodi,-121.243500857943,38.1465017129174
-13490400.8381,4575065.9439,3564,,,HIFLD,TAP,302759,Unknown,60,95215,CA,San Joaquin County,Unincorporated,-121.18633261764,37.96913077418
-13503910.3914,4677063.16,3565,,,HIFLD,TAP,302760,Unknown,60,95621,CA,Sacramento County,Citrus Heights,-121.307690999751,38.6878939999425
-13399383.7554,4358270.738,3566,,,HIFLD,TAP,302761,Unknown,,93210,CA,Fresno County,Unincorporated,-120.368712252587,36.4178534338669
-13620264.0836,4950379.7733,3567,,,HIFLD,TAP,302762,Unknown,60,96002,CA,Shasta County,Redding,-122.35291400042,40.5785810002441
-13401520.4205,4385974.2542,3568,,,HIFLD,TAP,302765,Unknown,60,93608,CA,Fresno County,Unincorporated,-120.38790624175,36.6178588512892
-13408362.1214,4416311.303,3569,,,HIFLD,TAP,302766,Unknown,60,93622,CA,Fresno County,Firebaugh,-120.449366286629,36.8362833759722
-13370662.984,4428496.2739,3570,,,HIFLD,TAP,302767,Unknown,,93637,CA,Madera County,Unincorporated,-120.110709173383,36.9238392710682
-13571297.1458,4378796.3145,3571,,,HIFLD,TAP,302768,Unknown,60,93923,CA,Monterey County,Unincorporated,-121.913036513998,36.5660873737189
-13503895.4746,4697526.6128,3572,,,HIFLD,TAP,302769,Unknown,,95648,CA,Placer County,Unincorporated,-121.307556999856,38.8312379997521
-13575972.7201,4743330.0022,3573,,,HIFLD,TAP,302770,Unknown,60,95932,CA,Colusa County,Unincorporated,-121.955037912555,39.1510406628452
-13485625.1459,5031228.0312,3574,,,HIFLD,TAP,302771,Unknown,69,96056,CA,Lassen County,Unincorporated,-121.143431844685,41.127918968276
-12965791.4134,3857422.3804,3575,,,HIFLD,TAP,302772,Unknown,69,91906,CA,San Diego County,Unincorporated,-116.473685973629,32.7141428101211
-13520059.5356,4662152.549,3576,,,HIFLD,TAP,302773,Unknown,60,95816,CA,Sacramento County,Sacramento,-121.452761230354,38.5832657352749
-13558002.8787,4673009.2915,3577,,,HIFLD,TAP,302774,Unknown,60,95695,CA,Yolo County,Woodland,-121.793612080727,38.6594629837253
-13488398.7708,4672597.8879,3578,,,HIFLD,TAP,302775,Unknown,60,95630,CA,Sacramento County,Folsom,-121.168347741086,38.6565770537054
-13610539.4355,4581031.2893,3579,,,HIFLD,TAP,302781,Unknown,60,94547,CA,Contra Costa County,Hercules,-122.265556000211,38.0113639996857
-13384103.0274,4355719.3524,3580,,,HIFLD,SUBSTATION,302791,Unknown,115,93210,CA,Fresno County,Unincorporated,-120.231443137438,36.3994077302026
-13637214.1051,4573325.2598,3581,,,HIFLD,SUBSTATION,302797,San Rafael Junction,60,94901,CA,Marin County,San Rafael,-122.505178634217,37.9568025631335
-13106596.7751,3991056.044,3582,,,HIFLD,SUBSTATION,302840,Las Lomas,,92620,CA,Orange County,Irvine,-117.73856205864,33.7184271392223
-13490947.0625,4449646.0102,3583,,,HIFLD,NOT AVAILABLE,302853,Unknown,,93635,CA,Merced County,Unincorporated,-121.191239434911,37.0755735719854
-13297698.7502,4283716.2863,3584,,,HIFLD,SUBSTATION,302860,Unknown,115,93219,CA,Tulare County,Unincorporated,-119.455260309217,35.8770462389812
-13254174.1866,4172068.607,3585,,,HIFLD,SUBSTATION,302891,Unknown,70,93313,CA,Kern County,Unincorporated,-119.064272502052,35.0602258173309
-13534603.1041,4741657.3921,3586,,,HIFLD,SUBSTATION,302911,Unknown,60,95901,CA,Yuba County,Marysville,-121.583408329045,39.1393878049399
-13812351.5422,4990133.4975,3587,,,HIFLD,SUBSTATION,302937,Unknown,60,95521,CA,Humboldt County,Arcata,-124.078464999901,40.8492639999144
-13140961.8746,4012764.5445,3588,,,HIFLD,RISER,302950,Unknown,66,90703,CA,Los Angeles County,Cerritos,-118.047268999851,33.8804790001591
-13171943.7587,4053604.6042,3589,,,HIFLD,RISER,302954,Unknown,,91506,CA,Los Angeles County,Burbank,-118.325584000029,34.1845129998794
-13501041.6882,4662542.503,3590,,,HIFLD,RISER,302955,Unknown,,95670,CA,Sacramento County,Rancho Cordova,-121.281921000449,38.5860040002741
-13060787.0493,4040159.5498,3591,,,HIFLD,RISER,303012,Unknown,66,92324,CA,San Bernardino County,Colton,-117.327046290165,34.08454156601
-12744984.2026,3877572.2096,3592,,,HIFLD,SUBSTATION,303020,Barret,,92283,CA,Imperial County,Unincorporated,-114.490141050574,32.8663095691255
-13511063.4564,4651814.9054,3593,,,HIFLD,NOT AVAILABLE,303038,Unknown,60,95828,CA,Sacramento County,Sacramento,-121.371948075928,38.5106365240234
-13192675.5853,4074281.6331,3594,,,HIFLD,NOT AVAILABLE,303050,Unknown,66,91321,CA,Los Angeles County,Unincorporated,-118.511821167054,34.3380271850135
-13144821.4004,4042125.2532,3595,,,HIFLD,NOT AVAILABLE,303054,Unknown,66,91776,CA,Los Angeles County,San Gabriel,-118.081939710007,34.0991650400799
-13173929.2531,4053642.5526,3596,,,HIFLD,RISER,303068,Unknown,,91505,CA,Los Angeles County,Burbank,-118.34341999969,34.1847949998792
-12977667.4249,4018303.15,3597,,,HIFLD,NOT AVAILABLE,303075,Unknown,115,92258,CA,Riverside County,Palm Springs,-116.580370000077,33.9217749998221
-13189346.1915,4486133.9871,3598,,,HIFLD,SUBSTATION,303092,Unknown,,93514,CA,Inyo County,Unincorporated,-118.481912713681,37.3366362142057
-13386593.0969,4410277.7993,3599,,,HIFLD,SUBSTATION,303130,Unknown,,93622,CA,Madera County,Unincorporated,-120.253811812341,36.7928920968633
-13469790.121,4548379.418,3600,,,HIFLD,SUBSTATION,303150,Unknown,,95320,CA,San Joaquin County,Escalon,-121.001183395764,37.7798990311526
-13182868.1743,4065831.8581,3601,,,HIFLD,RISER,303171,Unknown,,91331,CA,Los Angeles County,Los Angeles,-118.423719695065,34.2753266727443
-13176062.112,4056587.6882,3602,,,HIFLD,SUBSTATION,303182,Unknown,,91505,CA,Los Angeles County,Burbank,-118.362579797177,34.2066778487464
-13151643.5364,4006284.3361,3603,,,HIFLD,RISER,303196,Unknown,66,90808,CA,Los Angeles County,Long Beach,-118.143224000398,33.8321369997266
-13347739.7161,4333987.8647,3604,,,HIFLD,SUBSTATION,303210,Unknown,60,93245,CA,Kings County,Unincorporated,-119.904785954218,36.2421186011547
-13181742.2116,4022728.0764,3605,,,HIFLD,RISER,303241,Unknown,66,90045,CA,Los Angeles County,Los Angeles,-118.413605000037,33.9547529997424
-13197612.943,4065289.7537,3606,,,HIFLD,SUBSTATION,303265,Unknown,,91326,CA,Los Angeles County,Los Angeles,-118.556174205905,34.2713024560517
-13346654.841,4263538.2717,3607,,,HIFLD,SUBSTATION,303275,Unknown,70,93249,CA,Kern County,Unincorporated,-119.895040355381,35.7300376728414
-13494201.4751,4669906.294,3608,,,HIFLD,SUBSTATION,303291,Unknown,230,95628,CA,Sacramento County,Unincorporated,-121.220474320705,38.6376930869485
-13529459.5626,4439113.2126,3609,,,HIFLD,SUBSTATION,303301,Unknown,115,95020,CA,Santa Clara County,Gilroy,-121.537203109606,37.0000460971445
-13238730.1748,4212720.6639,3610,,,HIFLD,SUBSTATION,303313,Unknown,115,93307,CA,Kern County,Unincorporated,-118.925536583571,35.358598509002
-13132149.0445,4011314.6174,3611,,,HIFLD,RISER,303316,Unknown,66,92833,CA,Orange County,Fullerton,-117.968102000099,33.8696649996562
-13311931.9562,4335716.5513,3612,,,HIFLD,DEAD END,303324,Unknown,,93230,CA,Kings County,Unincorporated,-119.583119374135,36.2546421840376
-12799815.1378,3983140.7524,3613,,,HIFLD,SUBSTATION,303341,Unknown,,92239,CA,Riverside County,Unincorporated,-114.982695721902,33.6592639707159
-13575865.5312,4616921.8871,3614,,,HIFLD,SUBSTATION,303342,Unknown,,94535,CA,Solano County,Fairfield,-121.954075018283,38.2649472909494
-13150623.0928,4036365.4906,3615,,,HIFLD,RISER,303397,Unknown,66,91754,CA,Los Angeles County,Monterey Park,-118.134057199574,34.0563092467514
-12932397.56,4048415.2752,3616,,,HIFLD,NOT AVAILABLE,303416,Unknown,115,92277,CA,San Bernardino County,Twentynine Palms,-116.17370388458,34.1459414751836
-13084800.2737,4039199.4583,3617,,,HIFLD,DEAD END,303425,Unknown,66,91730,CA,San Bernardino County,Rancho Cucamonga,-117.54276075516,34.0773982309446
-13160185.6779,4167969.6722,3618,,,HIFLD,SUBSTATION,303430,Unknown,,93501,CA,Kern County,Unincorporated,-118.219959363084,35.0300801807732
-13498208.0997,4566985.4067,3619,,,HIFLD,SUBSTATION,303439,Unknown,60,95206,CA,San Joaquin County,Stockton,-121.256466441864,37.9118837298754
-13073452.1127,4030396.3914,3620,,,HIFLD,SUBSTATION,303444,Unknown,66,92509,CA,Riverside County,Jurupa Valley,-117.440818490431,34.0118730000732
-13183686.3181,4143158.4477,3621,,,HIFLD,SUBSTATION,303463,Unknown,,93560,CA,Kern County,Unincorporated,-118.431069205866,34.8473686348486
-13106834.7651,3971954.2432,3622,,,HIFLD,RISER,303470,Unknown,66,92656,CA,Orange County,Aliso Viejo,-117.740699959184,33.5755805413523
-13045816.6606,3861556.6417,3623,,,HIFLD,SUBSTATION,303526,Unknown,69,92110,CA,San Diego County,San Diego,-117.192565000381,32.7453849999195
-13171990.2902,4053606.0845,3624,,,HIFLD,RISER,303527,Unknown,,91506,CA,Los Angeles County,Burbank,-118.326001999606,34.1845240002186
-13194211.1011,4051036.5199,3625,,,HIFLD,SUBSTATION,303531,Unknown,,91316,CA,Los Angeles County,Los Angeles,-118.525614940176,34.1654270070088
-13452301.7979,4764479.7156,3626,,,HIFLD,SUBSTATION,303556,Unknown,60,95959,CA,Nevada County,Unincorporated,-120.844083116421,39.2982214953284
-13116829.4309,4029571.0926,3627,,,HIFLD,RISER,303568,Unknown,66,91789,CA,Los Angeles County,Industry,-117.830483569662,34.0057273303672
-13244530.8572,4072058.6026,3628,,,HIFLD,NOT AVAILABLE,303573,Unknown,66,93066,CA,Ventura County,Unincorporated,-118.977645000154,34.3215360002641
